policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_0189,0.6,0.55,6,1,24,1,6297,0.1787,0.3938,0.8124,0.3028,0.1969,5.2388,6.0,6.0,1.0,0.5164,0.157,0.2212,0.6578,0.2272,0.3041,0.7476,0.2722,0.3572,0.7787,0.2881,0.3757,0.8124,0.3028,0.3938,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.2212, 'positive_alert_rate': 0.5164, 'negative_alert_rate': 0.157}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3041, 'positive_alert_rate': 0.6578, 'negative_alert_rate': 0.2272}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3572, 'positive_alert_rate': 0.7476, 'negative_alert_rate': 0.2722}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3757, 'positive_alert_rate': 0.7787, 'negative_alert_rate': 0.2881}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.3938, 'positive_alert_rate': 0.8124, 'negative_alert_rate': 0.3028}]",0.0528,False
policy_0172,0.55,0.55,12,2,6,1,6297,0.1787,0.3994,0.8293,0.3059,0.1997,4.6104,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502,0.2635,0.3505,0.7956,0.2871,0.378,0.8293,0.3059,0.3994,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3505, 'positive_alert_rate': 0.7502, 'negative_alert_rate': 0.2635}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.378, 'positive_alert_rate': 0.7956, 'negative_alert_rate': 0.2871}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.3994, 'positive_alert_rate': 0.8293, 'negative_alert_rate': 0.3059}]",0.0559,False
policy_0173,0.55,0.55,12,2,12,1,6297,0.1787,0.3994,0.8293,0.3059,0.1997,4.6104,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502,0.2635,0.3505,0.7956,0.2871,0.378,0.8293,0.3059,0.3994,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3505, 'positive_alert_rate': 0.7502, 'negative_alert_rate': 0.2635}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.378, 'positive_alert_rate': 0.7956, 'negative_alert_rate': 0.2871}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.3994, 'positive_alert_rate': 0.8293, 'negative_alert_rate': 0.3059}]",0.0559,False
policy_0174,0.55,0.55,12,2,24,1,6297,0.1787,0.3994,0.8293,0.3059,0.1997,4.6104,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502,0.2635,0.3505,0.7956,0.2871,0.378,0.8293,0.3059,0.3994,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3505, 'positive_alert_rate': 0.7502, 'negative_alert_rate': 0.2635}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.378, 'positive_alert_rate': 0.7956, 'negative_alert_rate': 0.2871}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.3994, 'positive_alert_rate': 0.8293, 'negative_alert_rate': 0.3059}]",0.0559,False
policy_0178,0.55,0.5,12,2,6,1,6297,0.1787,0.3994,0.8293,0.3059,0.1997,5.192,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502,0.2635,0.3505,0.7956,0.2871,0.378,0.8293,0.3059,0.3994,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3505, 'positive_alert_rate': 0.7502, 'negative_alert_rate': 0.2635}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.378, 'positive_alert_rate': 0.7956, 'negative_alert_rate': 0.2871}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.3994, 'positive_alert_rate': 0.8293, 'negative_alert_rate': 0.3059}]",0.0559,False
policy_0179,0.55,0.5,12,2,12,1,6297,0.1787,0.3994,0.8293,0.3059,0.1997,5.192,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502,0.2635,0.3505,0.7956,0.2871,0.378,0.8293,0.3059,0.3994,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3505, 'positive_alert_rate': 0.7502, 'negative_alert_rate': 0.2635}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.378, 'positive_alert_rate': 0.7956, 'negative_alert_rate': 0.2871}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.3994, 'positive_alert_rate': 0.8293, 'negative_alert_rate': 0.3059}]",0.0559,False
policy_0180,0.55,0.5,12,2,24,1,6297,0.1787,0.3994,0.8293,0.3059,0.1997,5.192,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7502,0.2635,0.3505,0.7956,0.2871,0.378,0.8293,0.3059,0.3994,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3505, 'positive_alert_rate': 0.7502, 'negative_alert_rate': 0.2635}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.378, 'positive_alert_rate': 0.7956, 'negative_alert_rate': 0.2871}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.3994, 'positive_alert_rate': 0.8293, 'negative_alert_rate': 0.3059}]",0.0559,False
policy_0580,0.75,0.75,10,2,6,1,6297,0.1787,0.1966,0.5822,0.1127,0.0983,2.0072,11.0,11.0,1.0,0.0,0.0,0.0,0.3289,0.0559,0.1047,0.4578,0.0897,0.1555,0.528,0.1021,0.1782,0.5822,0.1127,0.1966,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1047, 'positive_alert_rate': 0.3289, 'negative_alert_rate': 0.0559}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1555, 'positive_alert_rate': 0.4578, 'negative_alert_rate': 0.0897}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1782, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1021}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1966, 'positive_alert_rate': 0.5822, 'negative_alert_rate': 0.1127}]",0.06,False
policy_0581,0.75,0.75,10,2,12,1,6297,0.1787,0.1966,0.5822,0.1127,0.0983,2.0072,11.0,11.0,1.0,0.0,0.0,0.0,0.3289,0.0559,0.1047,0.4578,0.0897,0.1555,0.528,0.1021,0.1782,0.5822,0.1127,0.1966,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1047, 'positive_alert_rate': 0.3289, 'negative_alert_rate': 0.0559}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1555, 'positive_alert_rate': 0.4578, 'negative_alert_rate': 0.0897}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1782, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1021}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1966, 'positive_alert_rate': 0.5822, 'negative_alert_rate': 0.1127}]",0.06,False
policy_0582,0.75,0.75,10,2,24,1,6297,0.1787,0.1966,0.5822,0.1127,0.0983,2.0072,11.0,11.0,1.0,0.0,0.0,0.0,0.3289,0.0559,0.1047,0.4578,0.0897,0.1555,0.528,0.1021,0.1782,0.5822,0.1127,0.1966,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1047, 'positive_alert_rate': 0.3289, 'negative_alert_rate': 0.0559}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1555, 'positive_alert_rate': 0.4578, 'negative_alert_rate': 0.0897}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1782, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1021}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1966, 'positive_alert_rate': 0.5822, 'negative_alert_rate': 0.1127}]",0.06,False
policy_0586,0.75,0.7,10,2,6,1,6297,0.1787,0.1966,0.5822,0.1127,0.0983,2.3825,11.0,11.0,1.0,0.0,0.0,0.0,0.3289,0.0559,0.1047,0.4578,0.0897,0.1555,0.528,0.1021,0.1782,0.5822,0.1127,0.1966,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1047, 'positive_alert_rate': 0.3289, 'negative_alert_rate': 0.0559}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1555, 'positive_alert_rate': 0.4578, 'negative_alert_rate': 0.0897}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1782, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1021}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1966, 'positive_alert_rate': 0.5822, 'negative_alert_rate': 0.1127}]",0.06,False
policy_0587,0.75,0.7,10,2,12,1,6297,0.1787,0.1966,0.5822,0.1127,0.0983,2.3825,11.0,11.0,1.0,0.0,0.0,0.0,0.3289,0.0559,0.1047,0.4578,0.0897,0.1555,0.528,0.1021,0.1782,0.5822,0.1127,0.1966,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1047, 'positive_alert_rate': 0.3289, 'negative_alert_rate': 0.0559}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1555, 'positive_alert_rate': 0.4578, 'negative_alert_rate': 0.0897}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1782, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1021}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1966, 'positive_alert_rate': 0.5822, 'negative_alert_rate': 0.1127}]",0.06,False
policy_0588,0.75,0.7,10,2,24,1,6297,0.1787,0.1966,0.5822,0.1127,0.0983,2.3825,11.0,11.0,1.0,0.0,0.0,0.0,0.3289,0.0559,0.1047,0.4578,0.0897,0.1555,0.528,0.1021,0.1782,0.5822,0.1127,0.1966,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1047, 'positive_alert_rate': 0.3289, 'negative_alert_rate': 0.0559}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1555, 'positive_alert_rate': 0.4578, 'negative_alert_rate': 0.0897}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1782, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1021}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1966, 'positive_alert_rate': 0.5822, 'negative_alert_rate': 0.1127}]",0.06,False
policy_0160,0.55,0.55,10,2,6,1,6297,0.1787,0.4077,0.8311,0.3155,0.2038,4.821,11.0,11.0,1.0,0.0,0.0,0.0,0.6524,0.2177,0.2954,0.7564,0.2773,0.3629,0.8,0.298,0.3876,0.8311,0.3155,0.4077,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2954, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.2177}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3629, 'positive_alert_rate': 0.7564, 'negative_alert_rate': 0.2773}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3876, 'positive_alert_rate': 0.8, 'negative_alert_rate': 0.298}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4077, 'positive_alert_rate': 0.8311, 'negative_alert_rate': 0.3155}]",0.0655,False
policy_0161,0.55,0.55,10,2,12,1,6297,0.1787,0.4077,0.8311,0.3155,0.2038,4.821,11.0,11.0,1.0,0.0,0.0,0.0,0.6524,0.2177,0.2954,0.7564,0.2773,0.3629,0.8,0.298,0.3876,0.8311,0.3155,0.4077,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2954, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.2177}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3629, 'positive_alert_rate': 0.7564, 'negative_alert_rate': 0.2773}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3876, 'positive_alert_rate': 0.8, 'negative_alert_rate': 0.298}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4077, 'positive_alert_rate': 0.8311, 'negative_alert_rate': 0.3155}]",0.0655,False
policy_0162,0.55,0.55,10,2,24,1,6297,0.1787,0.4077,0.8311,0.3155,0.2038,4.821,11.0,11.0,1.0,0.0,0.0,0.0,0.6524,0.2177,0.2954,0.7564,0.2773,0.3629,0.8,0.298,0.3876,0.8311,0.3155,0.4077,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2954, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.2177}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3629, 'positive_alert_rate': 0.7564, 'negative_alert_rate': 0.2773}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3876, 'positive_alert_rate': 0.8, 'negative_alert_rate': 0.298}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4077, 'positive_alert_rate': 0.8311, 'negative_alert_rate': 0.3155}]",0.0655,False
policy_0166,0.55,0.5,10,2,6,1,6297,0.1787,0.4077,0.8311,0.3155,0.2038,5.4713,11.0,11.0,1.0,0.0,0.0,0.0,0.6524,0.2177,0.2954,0.7564,0.2773,0.3629,0.8,0.298,0.3876,0.8311,0.3155,0.4077,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2954, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.2177}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3629, 'positive_alert_rate': 0.7564, 'negative_alert_rate': 0.2773}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3876, 'positive_alert_rate': 0.8, 'negative_alert_rate': 0.298}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4077, 'positive_alert_rate': 0.8311, 'negative_alert_rate': 0.3155}]",0.0655,False
policy_0167,0.55,0.5,10,2,12,1,6297,0.1787,0.4077,0.8311,0.3155,0.2038,5.4713,11.0,11.0,1.0,0.0,0.0,0.0,0.6524,0.2177,0.2954,0.7564,0.2773,0.3629,0.8,0.298,0.3876,0.8311,0.3155,0.4077,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2954, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.2177}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3629, 'positive_alert_rate': 0.7564, 'negative_alert_rate': 0.2773}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3876, 'positive_alert_rate': 0.8, 'negative_alert_rate': 0.298}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4077, 'positive_alert_rate': 0.8311, 'negative_alert_rate': 0.3155}]",0.0655,False
policy_0168,0.55,0.5,10,2,24,1,6297,0.1787,0.4077,0.8311,0.3155,0.2038,5.4713,11.0,11.0,1.0,0.0,0.0,0.0,0.6524,0.2177,0.2954,0.7564,0.2773,0.3629,0.8,0.298,0.3876,0.8311,0.3155,0.4077,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2954, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.2177}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3629, 'positive_alert_rate': 0.7564, 'negative_alert_rate': 0.2773}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3876, 'positive_alert_rate': 0.8, 'negative_alert_rate': 0.298}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4077, 'positive_alert_rate': 0.8311, 'negative_alert_rate': 0.3155}]",0.0655,False
policy_0592,0.75,0.75,12,2,6,1,6297,0.1787,0.1936,0.5796,0.1096,0.0968,1.9195,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,0.0862,0.1518,0.5253,0.099,0.1752,0.5796,0.1096,0.1936,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1518, 'positive_alert_rate': 0.4533, 'negative_alert_rate': 0.0862}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1752, 'positive_alert_rate': 0.5253, 'negative_alert_rate': 0.099}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1936, 'positive_alert_rate': 0.5796, 'negative_alert_rate': 0.1096}]",0.0671,False
policy_0593,0.75,0.75,12,2,12,1,6297,0.1787,0.1936,0.5796,0.1096,0.0968,1.9195,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,0.0862,0.1518,0.5253,0.099,0.1752,0.5796,0.1096,0.1936,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1518, 'positive_alert_rate': 0.4533, 'negative_alert_rate': 0.0862}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1752, 'positive_alert_rate': 0.5253, 'negative_alert_rate': 0.099}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1936, 'positive_alert_rate': 0.5796, 'negative_alert_rate': 0.1096}]",0.0671,False
policy_0594,0.75,0.75,12,2,24,1,6297,0.1787,0.1936,0.5796,0.1096,0.0968,1.9195,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,0.0862,0.1518,0.5253,0.099,0.1752,0.5796,0.1096,0.1936,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1518, 'positive_alert_rate': 0.4533, 'negative_alert_rate': 0.0862}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1752, 'positive_alert_rate': 0.5253, 'negative_alert_rate': 0.099}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1936, 'positive_alert_rate': 0.5796, 'negative_alert_rate': 0.1096}]",0.0671,False
policy_0598,0.75,0.7,12,2,6,1,6297,0.1787,0.1936,0.5796,0.1096,0.0968,2.2804,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,0.0862,0.1518,0.5253,0.099,0.1752,0.5796,0.1096,0.1936,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1518, 'positive_alert_rate': 0.4533, 'negative_alert_rate': 0.0862}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1752, 'positive_alert_rate': 0.5253, 'negative_alert_rate': 0.099}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1936, 'positive_alert_rate': 0.5796, 'negative_alert_rate': 0.1096}]",0.0671,False
policy_0599,0.75,0.7,12,2,12,1,6297,0.1787,0.1936,0.5796,0.1096,0.0968,2.2804,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,0.0862,0.1518,0.5253,0.099,0.1752,0.5796,0.1096,0.1936,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1518, 'positive_alert_rate': 0.4533, 'negative_alert_rate': 0.0862}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1752, 'positive_alert_rate': 0.5253, 'negative_alert_rate': 0.099}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1936, 'positive_alert_rate': 0.5796, 'negative_alert_rate': 0.1096}]",0.0671,False
policy_0600,0.75,0.7,12,2,24,1,6297,0.1787,0.1936,0.5796,0.1096,0.0968,2.2804,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533,0.0862,0.1518,0.5253,0.099,0.1752,0.5796,0.1096,0.1936,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1518, 'positive_alert_rate': 0.4533, 'negative_alert_rate': 0.0862}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.1752, 'positive_alert_rate': 0.5253, 'negative_alert_rate': 0.099}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.1936, 'positive_alert_rate': 0.5796, 'negative_alert_rate': 0.1096}]",0.0671,False
policy_0169,0.55,0.55,12,1,6,1,6297,0.1787,0.4172,0.8444,0.3242,0.2086,4.7296,12.0,12.0,1.0,0.0,0.0,0.0,0.6533,0.2196,0.2971,0.7618,0.2831,0.3686,0.808,0.307,0.3965,0.8444,0.3242,0.4172,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2971, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.2196}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3686, 'positive_alert_rate': 0.7618, 'negative_alert_rate': 0.2831}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3965, 'positive_alert_rate': 0.808, 'negative_alert_rate': 0.307}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4172, 'positive_alert_rate': 0.8444, 'negative_alert_rate': 0.3242}]",0.0742,False
policy_0170,0.55,0.55,12,1,12,1,6297,0.1787,0.4172,0.8444,0.3242,0.2086,4.7296,12.0,12.0,1.0,0.0,0.0,0.0,0.6533,0.2196,0.2971,0.7618,0.2831,0.3686,0.808,0.307,0.3965,0.8444,0.3242,0.4172,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2971, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.2196}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3686, 'positive_alert_rate': 0.7618, 'negative_alert_rate': 0.2831}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3965, 'positive_alert_rate': 0.808, 'negative_alert_rate': 0.307}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4172, 'positive_alert_rate': 0.8444, 'negative_alert_rate': 0.3242}]",0.0742,False
