policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_0961,0.855,0.855,11,1,6,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.5709,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0962,0.855,0.855,11,1,12,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.5709,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0963,0.855,0.855,11,1,24,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.5709,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0964,0.855,0.855,11,1,48,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.5709,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0969,0.855,0.835,11,1,6,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.8369,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0970,0.855,0.835,11,1,12,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.8369,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0971,0.855,0.835,11,1,24,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.8369,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0972,0.855,0.835,11,1,48,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,1.8369,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0977,0.855,0.805,11,1,6,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,2.1429,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0978,0.855,0.805,11,1,12,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,2.1429,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0979,0.855,0.805,11,1,24,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,2.1429,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_0980,0.855,0.805,11,1,48,1,6297,0.1787,0.2832,0.472,0.2421,0.1606,2.1429,11.0,11.0,1.0,0.0,0.0,0.0,0.4309,0.2174,0.2551,0.4423,0.2437,0.2782,0.44,0.2717,0.3036,0.4346,0.2877,0.3167,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2551, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2174}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2782, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2437}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3036, 'positive_alert_rate': 0.44, 'negative_alert_rate': 0.2717}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3167, 'positive_alert_rate': 0.4346, 'negative_alert_rate': 0.2877}]",0.1357,False
policy_1921,0.89,0.89,9,1,6,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.2928,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1922,0.89,0.89,9,1,12,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.2928,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1923,0.89,0.89,9,1,24,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.2928,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1924,0.89,0.89,9,1,48,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.2928,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1929,0.89,0.87,9,1,6,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.5587,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1930,0.89,0.87,9,1,12,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.5587,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1931,0.89,0.87,9,1,24,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.5587,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1932,0.89,0.87,9,1,48,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.5587,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1937,0.89,0.84,9,1,6,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.9023,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1938,0.89,0.84,9,1,12,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.9023,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1939,0.89,0.84,9,1,24,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.9023,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1940,0.89,0.84,9,1,48,1,6297,0.1787,0.2687,0.4711,0.2247,0.1524,1.9023,9.0,9.0,1.0,0.0,0.0,0.0,0.4373,0.2102,0.2502,0.4423,0.2257,0.2633,0.4358,0.2519,0.2868,0.4229,0.2654,0.2965,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2502, 'positive_alert_rate': 0.4373, 'negative_alert_rate': 0.2102}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2633, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2257}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2868, 'positive_alert_rate': 0.4358, 'negative_alert_rate': 0.2519}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.4229, 'negative_alert_rate': 0.2654}]",0.1366,False
policy_1589,0.875,0.875,9,2,6,1,6297,0.1787,0.2757,0.4702,0.2334,0.1563,1.3858,10.0,10.0,1.0,0.0,0.0,0.0,0.4309,0.2154,0.2534,0.4423,0.2355,0.2714,0.439,0.2632,0.2965,0.4264,0.2793,0.3084,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2534, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2154}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2714, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2355}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.439, 'negative_alert_rate': 0.2632}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3084, 'positive_alert_rate': 0.4264, 'negative_alert_rate': 0.2793}]",0.1375,False
policy_1590,0.875,0.875,9,2,12,1,6297,0.1787,0.2757,0.4702,0.2334,0.1563,1.3858,10.0,10.0,1.0,0.0,0.0,0.0,0.4309,0.2154,0.2534,0.4423,0.2355,0.2714,0.439,0.2632,0.2965,0.4264,0.2793,0.3084,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2534, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2154}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2714, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2355}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.439, 'negative_alert_rate': 0.2632}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3084, 'positive_alert_rate': 0.4264, 'negative_alert_rate': 0.2793}]",0.1375,False
policy_1591,0.875,0.875,9,2,24,1,6297,0.1787,0.2757,0.4702,0.2334,0.1563,1.3858,10.0,10.0,1.0,0.0,0.0,0.0,0.4309,0.2154,0.2534,0.4423,0.2355,0.2714,0.439,0.2632,0.2965,0.4264,0.2793,0.3084,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2534, 'positive_alert_rate': 0.4309, 'negative_alert_rate': 0.2154}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.2714, 'positive_alert_rate': 0.4423, 'negative_alert_rate': 0.2355}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.2965, 'positive_alert_rate': 0.439, 'negative_alert_rate': 0.2632}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3084, 'positive_alert_rate': 0.4264, 'negative_alert_rate': 0.2793}]",0.1375,False
